job_id,method,iteration,flow_time,step_size,normalized_gap,resolution_floor
F2global_d50_k100_rho1,FR--R,227.0,217.7529065302636,0.9592639054196634,-1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,228.0,218.71217043568328,0.9592639054196634,-1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,229.0,219.67143434110292,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,230.0,220.6306982465226,0.9592639054196634,1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,231.0,221.58996215194225,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,232.0,222.54922605736192,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,233.0,223.5084899627816,0.9592639054196634,-1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,234.0,224.46775386820124,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,235.0,225.42701777362092,0.9592639054196634,1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,236.0,226.38628167904056,0.9592639054196634,-1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,237.0,227.34554558446024,0.9592639054196634,1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,238.0,228.3048094898799,0.9592639054196634,1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,239.0,229.26407339529956,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,240.0,230.22333730071924,0.9592639054196634,1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,241.0,231.18260120613888,0.9592639054196634,1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,242.0,232.14186511155856,0.9592639054196634,-1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,243.0,233.1011290169782,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,244.0,234.06039292239788,0.9592639054196634,-1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,245.0,235.01965682781756,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,246.0,235.9789207332372,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,247.0,236.93818463865688,0.9592639054196634,1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,248.0,237.89744854407652,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,249.0,238.8567124494962,0.9592639054196634,-1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,250.0,239.81597635491585,0.9592639054196634,1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,251.0,240.77524026033552,0.9592639054196634,-2.4634350763306566e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,252.0,241.7345041657552,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,253.0,242.69376807117484,0.9592639054196634,2.4634350763306566e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,254.0,243.65303197659452,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,255.0,244.61229588201417,0.9592639054196634,-1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,256.0,245.57155978743384,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,257.0,246.53082369285352,0.9592639054196634,1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,258.0,247.49008759827316,0.9592639054196634,-1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,259.0,248.44935150369284,0.9592639054196634,1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,260.0,249.40861540911249,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,261.0,250.36787931453216,0.9592639054196634,2.4634350763306566e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,262.0,251.32714321995184,0.9592639054196634,1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,263.0,252.28640712537148,0.9592639054196634,1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,264.0,253.24567103079116,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,265.0,254.2049349362108,0.9592639054196634,1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,266.0,255.16419884163048,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,267.0,256.12346274705016,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,268.0,257.08272665246983,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,269.0,258.04199055788945,0.9592639054196634,1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,270.0,259.0012544633091,0.9592639054196634,2.4634350763306566e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,271.0,259.9605183687288,0.9592639054196634,1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,272.0,260.9197822741485,0.9592639054196634,1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,273.0,261.8790461795681,0.9592639054196634,-1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,274.0,262.83831008498777,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,275.0,263.79757399040744,0.9592639054196634,-1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,276.0,264.7568378958271,0.9592639054196634,2.4634350763306566e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,277.0,265.7161018012468,0.9592639054196634,2.4634350763306566e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,278.0,266.6753657066664,0.9592639054196634,1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,279.0,267.6346296120861,0.9592639054196634,1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,280.0,268.59389351750576,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,281.0,269.55315742292544,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,282.0,270.5124213283451,0.9592639054196634,2.4634350763306566e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,283.0,271.47168523376473,0.9592639054196634,2.4634350763306566e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,284.0,272.4309491391844,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,285.0,273.3902130446041,0.9592639054196634,1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,286.0,274.34947695002376,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,287.0,275.30874085544343,0.9592639054196634,1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,288.0,276.26800476086305,0.9592639054196634,2.4634350763306566e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,289.0,277.2272686662827,0.9592639054196634,-1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,290.0,278.1865325717024,0.9592639054196634,1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,291.0,279.1457964771221,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,292.0,280.10506038254175,0.9592639054196634,2.4634350763306566e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,293.0,281.06432428796137,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,294.0,282.02358819338104,0.9592639054196634,-1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,295.0,282.9828520988007,0.9592639054196634,1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,296.0,283.9421160042204,0.9592639054196634,1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,297.0,284.90137990964007,0.9592639054196634,-1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,298.0,285.8606438150597,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,299.0,286.81990772047936,0.9592639054196634,-1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,300.0,287.77917162589904,0.9592639054196634,1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,301.0,288.7384355313187,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,302.0,289.69769943673833,0.9592639054196634,-2.4634350763306566e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,303.0,290.656963342158,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,304.0,291.6162272475777,0.9592639054196634,-2.4634350763306566e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,305.0,292.57549115299736,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,306.0,293.53475505841703,0.9592639054196634,-1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,307.0,294.49401896383665,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,308.0,295.4532828692563,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,309.0,296.412546774676,0.9592639054196634,1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,310.0,297.3718106800957,0.9592639054196634,-1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,311.0,298.33107458551535,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,312.0,299.29033849093497,0.9592639054196634,1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,313.0,300.24960239635465,0.9592639054196634,-1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,314.0,301.2088663017743,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,315.0,302.168130207194,0.9592639054196634,1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,316.0,303.1273941126137,0.9592639054196634,2.4634350763306566e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,317.0,304.0866580180333,0.9592639054196634,-1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,318.0,305.04592192345297,0.9592639054196634,2.4634350763306566e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,319.0,306.00518582887264,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,320.0,306.9644497342923,0.9592639054196634,-1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,321.0,307.923713639712,0.9592639054196634,1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,322.0,308.8829775451316,0.9592639054196634,-1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,323.0,309.8422414505513,0.9592639054196634,1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,324.0,310.80150535597096,0.9592639054196634,-1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,325.0,311.76076926139064,0.9592639054196634,1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,326.0,312.7200331668103,0.9592639054196634,-1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,327.0,313.67929707222993,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,328.0,314.6385609776496,0.9592639054196634,-1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,329.0,315.5978248830693,0.9592639054196634,1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,330.0,316.55708878848895,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,331.0,317.5163526939086,0.9592639054196634,2.4634350763306566e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,332.0,318.47561659932825,0.9592639054196634,1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,333.0,319.4348805047479,0.9592639054196634,-1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,334.0,320.3941444101676,0.9592639054196634,2.4634350763306566e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,335.0,321.3534083155873,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,336.0,322.3126722210069,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,337.0,323.27193612642657,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,338.0,324.23120003184624,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,339.0,325.1904639372659,0.9592639054196634,-1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,340.0,326.1497278426856,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,341.0,327.1089917481052,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,342.0,328.0682556535249,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,343.0,329.02751955894456,0.9592639054196634,-1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,344.0,329.98678346436424,0.9592639054196634,1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,345.0,330.9460473697839,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,346.0,331.90531127520353,0.9592639054196634,-1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,347.0,332.8645751806232,0.9592639054196634,-2.4634350763306566e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,348.0,333.8238390860429,0.9592639054196634,1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,349.0,334.78310299146256,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,350.0,335.74236689688223,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,351.0,336.70163080230185,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,352.0,337.6608947077215,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,353.0,338.6201586131412,0.9592639054196634,2.4634350763306566e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,354.0,339.5794225185609,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,355.0,340.53868642398055,0.9592639054196634,1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,356.0,341.49795032940017,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,357.0,342.45721423481984,0.9592639054196634,1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,358.0,343.4164781402395,0.9592639054196634,-2.4634350763306566e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,359.0,344.3757420456592,0.9592639054196634,-1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,360.0,345.3350059510788,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,361.0,346.2942698564985,0.9592639054196634,-1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,362.0,347.25353376191816,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,363.0,348.21279766733784,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,364.0,349.1720615727575,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,365.0,350.13132547817713,0.9592639054196634,1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,366.0,351.0905893835968,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,367.0,352.0498532890165,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,368.0,353.00911719443616,0.9592639054196634,1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,369.0,353.96838109985583,0.9592639054196634,1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,370.0,354.92764500527545,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,371.0,355.8869089106951,0.9592639054196634,1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,372.0,356.8461728161148,0.9592639054196634,1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,373.0,357.8054367215345,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,374.0,358.76470062695415,0.9592639054196634,2.4634350763306566e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,375.0,359.72396453237377,0.9592639054196634,-1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,376.0,360.68322843779345,0.9592639054196634,-1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,377.0,361.6424923432131,0.9592639054196634,1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,378.0,362.6017562486328,0.9592639054196634,1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,379.0,363.56102015405247,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,380.0,364.5202840594721,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,381.0,365.47954796489176,0.9592639054196634,-1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,382.0,366.43881187031144,0.9592639054196634,-1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,383.0,367.3980757757311,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,384.0,368.35733968115073,0.9592639054196634,-1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,385.0,369.3166035865704,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,386.0,370.2758674919901,0.9592639054196634,1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,387.0,371.23513139740976,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,388.0,372.19439530282943,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,389.0,373.15365920824905,0.9592639054196634,-1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,390.0,374.1129231136687,0.9592639054196634,1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,391.0,375.0721870190884,0.9592639054196634,1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,392.0,376.0314509245081,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,393.0,376.99071482992775,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,394.0,377.9499787353474,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,395.0,378.90924264076705,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,396.0,379.8685065461867,0.9592639054196634,1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,397.0,380.8277704516064,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,398.0,381.7870343570261,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,399.0,382.7462982624457,0.9592639054196634,0.0,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--R,400.0,383.70556216786537,0.9592639054196634,1.2317175381653283e-15,5.4195571679274444e-14
F2global_d50_k100_rho1,FR--KL,0.0,0.0,0.9592639054196634,1.0,7.39030522899197e-15
F2global_d50_k100_rho1,FR--KL,1.0,0.9592639054196634,0.9592639054196634,0.0072642503863292185,7.39030522899197e-15
F2global_d50_k100_rho1,FR--KL,2.0,1.9185278108393269,0.9592639054196634,0.0009739743879798845,7.39030522899197e-15
F2global_d50_k100_rho1,FR--KL,3.0,2.87779171625899,0.9592639054196634,0.0004165729905592734,7.39030522899197e-15
F2global_d50_k100_rho1,FR--KL,4.0,3.8370556216786538,0.9592639054196634,0.00018142930419608663,7.39030522899197e-15
F2global_d50_k100_rho1,FR--KL,5.0,4.796319527098317,0.9592639054196634,8.009576093991438e-05,7.39030522899197e-15
F2global_d50_k100_rho1,FR--KL,6.0,5.75558343251798,0.9592639054196634,3.5741109114475067e-05,7.39030522899197e-15
F2global_d50_k100_rho1,FR--KL,7.0,6.714847337937644,0.9592639054196634,1.6085016339688506e-05,7.39030522899197e-15
F2global_d50_k100_rho1,FR--KL,8.0,7.6741112433573075,0.9592639054196634,7.288169254759849e-06,7.39030522899197e-15
F2global_d50_k100_rho1,FR--KL,9.0,8.63337514877697,0.9592639054196634,3.320267648414099e-06,7.39030522899197e-15
F2global_d50_k100_rho1,FR--KL,10.0,9.592639054196635,0.9592639054196634,1.5192516965962524e-06,7.39030522899197e-15
F2global_d50_k100_rho1,FR--KL,11.0,10.551902959616298,0.9592639054196634,6.97643813462201e-07,7.39030522899197e-15
F2global_d50_k100_rho1,FR--KL,12.0,11.51116686503596,0.9592639054196634,3.2129835185832813e-07,7.39030522899197e-15
F2global_d50_k100_rho1,FR--KL,13.0,12.470430770455625,0.9592639054196634,1.4833277960885366e-07,7.39030522899197e-15
F2global_d50_k100_rho1,FR--KL,14.0,13.429694675875288,0.9592639054196634,6.86196725812943e-08,7.39030522899197e-15
F2global_d50_k100_rho1,FR--KL,15.0,14.388958581294952,0.9592639054196634,3.179852620118431e-08,7.39030522899197e-15
F2global_d50_k100_rho1,FR--KL,16.0,15.348222486714615,0.9592639054196634,1.4757180726972961e-08,7.39030522899197e-15
F2global_d50_k100_rho1,FR--KL,17.0,16.30748639213428,0.9592639054196634,6.857240049389703e-09,7.39030522899197e-15
F2global_d50_k100_rho1,FR--KL,18.0,17.26675029755394,0.9592639054196634,3.1898712874021136e-09,7.39030522899197e-15
F2global_d50_k100_rho1,FR--KL,19.0,18.226014202973605,0.9592639054196634,1.4852998497701916e-09,7.39030522899197e-15
F2global_d50_k100_rho1,FR--KL,20.0,19.18527810839327,0.9592639054196634,6.921907683578459e-10,7.39030522899197e-15
F2global_d50_k100_rho1,FR--KL,21.0,20.14454201381293,0.9592639054196634,3.22822081295289e-10,7.39030522899197e-15
F2global_d50_k100_rho1,FR--KL,22.0,21.103805919232595,0.9592639054196634,1.5066122583330664e-10,7.39030522899197e-15
F2global_d50_k100_rho1,FR--KL,23.0,22.06306982465226,0.9592639054196634,7.035570578000354e-11,7.39030522899197e-15
F2global_d50_k100_rho1,FR--KL,24.0,23.02233373007192,0.9592639054196634,3.2875772811170773e-11,7.39030522899197e-15
F2global_d50_k100_rho1,FR--KL,25.0,23.981597635491585,0.9592639054196634,1.5369371441226966e-11,7.39030522899197e-15
F2global_d50_k100_rho1,FR--KL,26.0,24.94086154091125,0.9592639054196634,7.184608400118359e-12,7.39030522899197e-15
F2global_d50_k100_rho1,FR--KL,27.0,25.900125446330915,0.9592639054196634,3.3588937265768504e-12,7.39030522899197e-15
F2global_d50_k100_rho1,FR--KL,28.0,26.859389351750576,0.9592639054196634,1.575366731313455e-12,7.39030522899197e-15
F2global_d50_k100_rho1,FR--KL,29.0,27.81865325717024,0.9592639054196634,7.328719352083703e-13,7.39030522899197e-15
F2global_d50_k100_rho1,FR--KL,30.0,28.777917162589905,0.9592639054196634,3.44880910686292e-13,7.39030522899197e-15
F2global_d50_k100_rho1,FR--KL,31.0,29.737181068009566,0.9592639054196634,1.5765984488516202e-13,7.39030522899197e-15
F2global_d50_k100_rho1,FR--KL,32.0,30.69644497342923,0.9592639054196634,7.513476982808504e-14,7.39030522899197e-15
F2global_d50_k100_rho1,FR--KL,33.0,31.655708878848895,0.9592639054196634,3.5719808606794523e-14,7.39030522899197e-15
F2global_d50_k100_rho1,FR--KL,34.0,32.61497278426856,0.9592639054196634,1.3548892919818611e-14,7.39030522899197e-15
F2global_d50_k100_rho1,FR--KL,35.0,33.57423668968822,0.9592639054196634,7.39030522899197e-15,7.39030522899197e-15
F2global_d50_k100_rho1,FR--KL,36.0,34.53350059510788,0.9592639054196634,1.2317175381653283e-15,7.39030522899197e-15
F2global_d50_k100_rho1,FR--KL,37.0,35.49276450052755,0.9592639054196634,1.2317175381653283e-15,7.39030522899197e-15
F2global_d50_k100_rho1,FR--KL,38.0,36.45202840594721,0.9592639054196634,2.4634350763306566e-15,7.39030522899197e-15
F2global_d50_k100_rho1,FR--KL,39.0,37.41129231136687,0.9592639054196634,0.0,7.39030522899197e-15
F2global_d50_k100_rho1,FR--KL,40.0,38.37055621678654,0.9592639054196634,-2.4634350763306566e-15,7.39030522899197e-15
F2global_d50_k100_rho1,FR--KL,41.0,39.3298201222062,0.9592639054196634,0.0,7.39030522899197e-15
F2global_d50_k100_rho1,FR--KL,42.0,40.28908402762586,0.9592639054196634,1.2317175381653283e-15,7.39030522899197e-15
F2global_d50_k100_rho1,FR--KL,43.0,41.24834793304553,0.9592639054196634,0.0,7.39030522899197e-15
F2global_d50_k100_rho1,FR--KL,44.0,42.20761183846519,0.9592639054196634,-1.2317175381653283e-15,7.39030522899197e-15
F2global_d50_k100_rho1,FR--KL,45.0,43.16687574388485,0.9592639054196634,-1.2317175381653283e-15,7.39030522899197e-15
F2global_d50_k100_rho1,FR--KL,46.0,44.12613964930452,0.9592639054196634,-1.2317175381653283e-15,7.39030522899197e-15
F2global_d50_k100_rho1,FR--KL,47.0,45.08540355472418,0.9592639054196634,1.2317175381653283e-15,7.39030522899197e-15
F2global_d50_k100_rho1,FR--KL,48.0,46.04466746014384,0.9592639054196634,2.4634350763306566e-15,7.39030522899197e-15
F2global_d50_k100_rho1,FR--KL,49.0,47.00393136556351,0.9592639054196634,2.4634350763306566e-15,7.39030522899197e-15
F2global_d50_k100_rho1,FR--KL,50.0,47.96319527098317,0.9592639054196634,-1.2317175381653283e-15,7.39030522899197e-15
F2global_d50_k100_rho1,FR--KL,51.0,48.92245917640284,0.9592639054196634,1.2317175381653283e-15,7.39030522899197e-15
F2global_d50_k100_rho1,FR--KL,52.0,49.8817230818225,0.9592639054196634,0.0,7.39030522899197e-15
